duration,loss,accuracy,precision,recall,f1,true positives,true negatives,false positives,false negatives
1126.2994453907013,0.13831231087020465,0.9495042016806723,0.7189930950091775,0.48305831229079804,0.5778714436248683,8226,217756,3215,8803
1105.1758852005005,0.12044110901591157,0.9552478991596639,0.7550383877159309,0.5544071877385637,0.6393525886296686,9441,217908,3063,7588
1178.454333305359,0.11551953142455645,0.9574075630252101,0.769640062597809,0.5776029126783722,0.6599349189841993,9836,218027,2944,7193
1037.009507894516,0.11388380913048231,0.9577773109243698,0.7717222049205855,0.5820658876034999,0.663609279282295,9912,218039,2932,7117
968.3862202167511,0.1125815728689943,0.9584033613445379,0.779897919120534,0.5832403546890599,0.6673834162074991,9932,218168,2803,7097
982.5293538570404,0.11137269163983209,0.9585756302521008,0.7786413803824033,0.5882905631569675,0.6702124101020237,10018,218123,2848,7011
