duration,loss,accuracy,precision,recall,f1,true positives,true negative,false positives,false negatives
75.16736721992493,0.7368867263793946,0.4266666666666667,0.06668303060055637,0.5628453038674033,0.11923920994879299,815,8145,11407,633
92.5983190536499,0.11458731561615354,0.9571904761904761,0.6797642436149313,0.7168508287292817,0.6978151260504202,1038,19063,489,410
100.32168745994568,0.12049693983225596,0.958,0.7338842975206612,0.6132596685082873,0.6681715575620768,888,19230,322,560
87.13228034973145,0.10565176856375876,0.962,0.7295197740112994,0.7133977900552486,0.7213687150837987,1033,19169,383,415
78.62549686431885,0.12076952708477065,0.9597142857142857,0.6980263157894737,0.7327348066298343,0.7149595687331536,1061,19093,459,387
122.78472208976746,0.11128483804066976,0.9618571428571429,0.7223367697594502,0.725828729281768,0.7240785394419567,1051,19148,404,397
83.86138081550598,0.11815903060209183,0.9602380952380952,0.7075152335815843,0.7216850828729282,0.7145299145299144,1045,19120,432,403
