duration,loss,accuracy,precision,recall,f1,true positives,true negatives,false positives,false negatives
1065.977571964264,0.14655255056329133,0.9466512605042017,0.7146554203009681,0.4340940847694457,0.5401137310297367,7456,217847,2977,9720
829.5607602596283,0.13344737757354225,0.9512310924369748,0.7278455118239097,0.5178737773637634,0.6051637922236962,8895,217498,3326,8281
969.7940919399261,0.13060028727064613,0.9524537815126051,0.7309996846420688,0.5398230088495575,0.6210314802411252,9272,217412,3412,7904
969.0528781414032,0.13158927658726188,0.9522899159663866,0.7266215058786888,0.5433162552398696,0.6217395649422033,9332,217313,3511,7844
985.693793296814,0.1302754794729858,0.9525672268907563,0.7285148668581631,0.5463437354448067,0.6244136141331471,9384,217327,3497,7792
985.1613004207611,0.12949735122292982,0.9525168067226891,0.7284392254452134,0.5453539823008849,0.6237389712002662,9367,217332,3492,7809
